81.36678253182912,366.40150450018626,
109.14004588873178,301.94132294205775,
146.69303375998894,279.9911828968905,
154.2306723756613,305.92360157398775,
127.54100730260743,379.9260618857306,
131.97482868199373,386.8846121584574,
122.28265640357861,454.5059130528447,
106.51384233637218,321.90315410849894,
110.61410217062297,259.89000076955637,
115.73491523218652,258.51659158553053,
125.47741178015153,193.4071159497499,
136.07432611383442,202.7101147575029,
142.3225167678844,184.46832383908085,
152.62450762871012,205.51520625004855,
143.43468816601757,432.65611344345984,
140.25010721440367,329.391033765341,
88.72260425460024,437.3586914650262,
86.53277853809277,429.9119277538133,
84.87243768391815,290.9141840818354,
56.28081876742372,272.91253177529245,
49.489831766450365,340.9879946567034,
40.33571843120781,359.78302923428726,
55.87883158883358,285.67868751448714,
52.35574804854187,288.57635471396475,
96.26167612172546,382.78363666698186,
132.5033767255815,373.3532174764267,
134.58414001989374,377.51657662280206,
136.73490244159808,382.45491972911003,
138.90433987109418,388.13015294485945,
138.9424938003724,388.2364775494441,
76.42237774978672,367.39260760799203,
64.21327895909398,358.0275172734632,
71.45219029971322,301.00988874952264,
64.94973175224682,298.1720612750296,
82.42120937486875,358.2545577169954,
112.33820620506218,297.3112846832424,
92.81555668421123,366.4423556304593,
68.59681714720628,320.6107452971594,
96.79708620392309,354.8691880468069,
109.1074036201334,336.80576746843275,
109.19264639864134,301.9053297393075,
116.90736692187532,299.4148459913102,
115.70411382776727,409.246640181688,
112.46987633905296,382.00130889828114,
122.26632148514145,273.48228918889794,
125.45001879384962,275.43457140489824,
137.47737442292373,216.75403687128875,
146.00235295592083,232.4920697572285,
128.5118006532321,468.5423706827377,
133.36040230362474,478.81894085865065,
140.92152177998582,496.91913326013116,
143.08480254286013,505.9251581261798,
112.95022951841003,321.8515039967966,
69.52772048025808,210.14760437606705,
63.21896164361227,163.1223179856147,
45.56141566295825,171.39323389504034,
38.22043205485004,152.74243025433373,
24.61438791757658,177.36707170441755,
67.44585872048795,360.44254483204395,
60.728953079144105,359.9611090104041,
91.66458789439369,240.97669104085566,
99.63753811293094,228.4745609471654,
100.74185292939607,205.22110789341335,
112.90389107747347,197.84858478139287,
114.78603433797778,183.669710349856,
126.2931139809138,186.2594376803495,
51.781515373606965,288.9300304572026,
45.69890224525283,297.09533928522,
